@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'b National Coordinator determine type-1 violation occur question legitimacy certification conduct onc-acb National Coordinator',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 review fact surround revocation onc-acb \'s status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 publish notice ONC web site National Coordinator believe complete ehr possibly possibly EHR Module s improperly certify onc-acb',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c National Coordinator determine complete ehr possibly possibly EHR Module s improperly certify certification status affect complete ehr possibly possibly EHR Module s remain intact 120 day National Coordinator publish notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certification status affect complete ehr possibly possibly EHR Module s maintain re-certify onc-acb good standing',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.575 removal onc-aa',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Conduct violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator remove onc-aa commit conduct violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Conduct violation include violation law onc hit certification program policy threaten significantly undermine integrity ONC HIT Certification Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'violation violation violation include limit false fraudulent abusive activity affect ONC HIT Certification Program program administer HHS program administer federal government',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b Performance violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator Coordinator remove onc-aa fail timely adequately correct performance violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'Performance violation constitute failure adequately perform onc-aa responsibility specify § 170.503 e',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 noncompliance notification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator obtain reliable evidence onc-aa longer adequately perform responsibility specify § 170.503 e National Coordinator issue noncompliance notification reason notification onc-aa request onc-aa respond alleged violation correct violation applicable',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 Opportunity compliant',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-aa permit 30 day receipt noncompliance notification submit written response accompany documentation demonstrate violation occur alleged violation correct',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'onc-aa submit response National Coordinator permit 60 day time response receive evaluate response reach decision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator necessary request additional information onc-aa time period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii National Coordinator determine violation occur violation sufficiently correct National Coordinator issue memo onc-aa confirm determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator propose remove onc-aa accordance paragraph c section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'c propose removal',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 National Coordinator propose remove onc-aa National Coordinator reliable evidence onc-aa commit conduct violation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 National Coordinator propose remove onc-aa onc-aa notify alleged performance violation onc-aa fail',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'rebut alleged violation sufficient evidence violation occur violation correct',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii submit National Coordinator written response noncompliance notification specify timeframe paragraph b 2 section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'd Opportunity respond propose removal notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 onc-aa onc-aa onc-aa respond propose removal notice 20 day receive propose removal notice include appropriate documentation explain write remove onc-aa',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 receipt onc-aa response propose removal notice National Coordinator permit 60 day review information submit onc-aa reach decision',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'e retention onc-aa status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'National Coordinator determine onc-aa remove National Coordinator notify onc-aa writing determination',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'f removal',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 National Coordinator remove onc-aa',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'determination make removal appropriate consider information provide onc-aa response propose removal notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'ii onc-aa respond propose removal notice specify timeframe paragraph d 1 section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 decision decision remove onc-aa final subject review unless National Coordinator choose reconsider removal',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'g extent duration removal',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 removal onc-aa effective date specify removal notice provide onc-aa',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 accreditation organization remove onc-aa cease activity ONC HIT Certification Program accept new request accreditation ONC HIT Certification Program',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'3 accreditation organization remove onc-aa prohibit consider onc-aa status period 1 year effective date removal onc-aa',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'§ 170.599 incorporation reference',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'certain material incorporate reference subpart approval director Federal Register 5 u.s.c. 552 1 cfr 51',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'enforce edition specify section Department Health Human Services publish notice change Federal Register material available public',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'approve material available inspection National Archives Records Administration NARA',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'information availability material NARA 202-741-6030 http:\\/\\/www.archives.gov\\/federal_register\\/code_of_federal_regulations\\/ibr_locations.html',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'available inspection inspection U.S. Department Health Human Services Office National Coordinator Health Information Technology Hubert H. Humphrey Building Suite 729D 200 independence Ave. SW. Washington DC 20201 ahead arrange inspection 202-690-7151 available source list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b International Organization Standardization Case postale 56 ch · 1211 Geneve 20 Switzerland telephone +41 -22 -749 -01 -11 http:\\/\\/www.iso.org',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 iso iec 17011:2004 Conformity Assessment General requirement Accreditation Bodies Accrediting Conformity Assessment body correct version February 15 2005 ibr approve § 170.503',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'2 iso iec GUIDE 65:1996 General requirement body operate Product Certification Systems First Edition 1996 ibr approve § 170.503',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 record action',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'n world wide web Consortium w3c \\/ MIT 32 Vassar Street Room 32-G515 Cambridge MA 02139 USA http:\\/\\/www.w3.org\\/standards\\/',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'1 General information include',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
'b record audit log status enable disabled standard specify § 170.210 e 2 disable user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFR170
Wednesday,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'July 28 2010',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Part II',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Department Health Human Services',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Centers Medicare Medicaid Services',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'42 CFR Parts 412 413 422 et al.',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Medicare Medicaid Programs Electronic Health Record Incentive Program final rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'provision Executive Order 12866 final rule review Office Management Budget',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'list subject',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'42 CFR Part 412 administrative practice procedure Health facility Medicare Puerto Rico Reporting recordkeeping requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'42 CFR Part 413 Health facility kidney disease Medicare Reporting recordkeeping requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'42 CFR Part 422 administrative practice procedure Health facility Health maintenance organization hmo Medicare Penalties Privacy Reporting recordkeeping requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'42 CFR Part 495 administrative practice procedure electronic health record Health facility Health profession Health maintenance organization hmo Medicaid Medicare Penalties Privacy Reporting recordkeeping requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'reason set forth preamble Centers Medicare Medicare Services amend 42 CFR Chapter IV follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'412 prospective payment inpatient hospital service',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
1,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'authority citation 412 continue read follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Authority sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1102 1871 Social Security Act 42 U.S.C. 1302 1395hh',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subpart d basic methodology determine prospective payment Federal Rates Inpatient Operating cost',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'section 412.64 amend follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a. revise paragraph d 2 b',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'B. add new paragraph d 2 c d 3',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'revision addition read follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b fiscal year 2007 2014 2 percentage point',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c fiscal year 2015 subsequent fiscal year one-fourth',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'3 beginning fiscal year 2015 case subsection d hospital define section 1886 d 1 b Act meaningful electronic health record ehr user define 495 chapter three-fourth applicable percentage change specify paragraph d 1 section reduce',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'fiscal year 2015 331 3 percent',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii fiscal year 2016 662 3 percent',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'iii fiscal year 2017 subsequent fiscal year 100 percent',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'413 principle REASONABLE COST REIMBURSEMENT PAYMENT end-stage renal disease service OPTIONAL PROSPECTIVELY determine payment rate skilled nursing facility',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
3,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'authority citation 413 continue read follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'Authority sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1102 1812 d 1814 b 1815 1833 n 1861 v 1871 1881 1883 1886 Social Security Act 42 U.S.C. 1302 1395d d 1395f b 1395g 1395l n 1395x v 1395hh 1395rr 1395tt 1395ww sec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'124 Public Law 106 133 113 stat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1501a 332',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subpart e payment provider',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'section 413.70 amend follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'a. revise paragraph 1',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'B. add new paragraph 5 6 7',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'revision addition read follow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'§ 413.70 payment service cah',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'payment inpatient service furnish cah service distinct unit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'1 effective cost reporting period begin January 1 2004 payment inpatient service cah service distinct unit cah item include incentive payment paragraph 5 section subject adjustment paragraph 6 section 101 percent reasonable cost cah provide cah service inpatient determine section 1861 v 1 Act applicable principle cost reimbursement 415 chapter following payment principle exclude determine payment cah inpatient service',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'lesser cost charge',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii ceiling hospital operating cost',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
