@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'capabl submit electron data immun registri or immun inform system and actual submiss accord applic law and practic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'perform at least on test of certifi ehr technolog capac submit electron data immun registri and follow up submiss if test is success unless none of immun registri which ep submit such inform ha capac receiv inform electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep who administ no immun dure ehr report period or where no immun registri ha capac receiv inform electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'capabl submit electron syndrom surveil data public health agenc and actual submiss accord applic law and practic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'perform at least on test of certifi ehr technolog capac provid electron syndrom surveil data public health agenc and follow up submiss if test is success unless none of public health agenc which ep submit such inform ha capac receiv inform electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ep who doe not collect ani report syndrom inform on their patient dure ehr report period or doe not submit such inform ani public health agenc that ha capac receiv inform electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'f stage core criteria for elig hospit or cah',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit or cah must meet follow object and associ measur except those object and associ measur for which elig hospit or cah qualifi for paragraph of thi section exclus specifi in thi paragraph',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'us cpoe for medic order directli enter by ani licens healthcar profession who can enter order into medic record per and profession guidelin',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all uniqu patient with at least on medic in their medic list admit elig hospit or cah inpati or emerg depart po or at least on medic order enter us cpoe',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'implement drug drug and drug allergi interact check',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit or cah ha enabl thi function for entir ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'maintain up date problem list of current and activ diagnos',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient admit elig hospit or cah inpati or emerg depart po or at least on entri or indic that no problem ar known for patient record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'maintain activ medic list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient admit elig hospit or cah inpati or emerg depart po or at least on entri or indic that patient is not current prescrib ani medic record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'maintain activ medic allergi list',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient admit elig hospit or cah inpati or emerg depart po or at least on entri or indic that patient ha no known medic allergi record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'record all of follow demograph',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'prefer languag',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b gender',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c race',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'd ethnic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'e date of birth',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'f date and preliminari caus of death in event of mortal in elig hospit or cah',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient admit elig hospit or cah inpati or emerg depart po or demograph record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'record and chart chang in follow vital sign',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
height,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'b weight',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'c blood pressur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'd calcul and displai bodi mass index bmi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
'e plot and displai growth chart for children includ bmi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi for more than percent of all uniqu patient ag and over admit elig hospit or cah inpati or emerg depart po or and blood pressur ar record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'record smoke for patient year old or older',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all uniqu patient year old or older or admit elig hospit inpati or emerg depart po or smoke statu record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ani elig hospit or cah that admit no patient year or older their inpati or emerg depart po or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'report hospit clinic qualiti measur cm in case of medicaid elig state',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi successfulli report cm in case of medicaid elig hospit or state hospit clinic qualiti measur select by cm in manner specifi by cm in case of medicaid elig hospit or state',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'implement on clinic decis support rule relat high prioriti hospit condit along with abil track complianc with that rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'implement on clinic decis support rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'provid patient with electron copi of their health inform includ diagnost test problem medic medic discharg upon request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all patient of inpati or emerg depart of elig hospit or cah po or who request electron copi of their health inform ar provid it within busi dai',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ani elig hospit or cah that ha no request from patient or their agent for electron copi of patient health inform dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'provid patient with electron copi of their discharg instruct at time of upon request',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all patient who ar discharg from elig hospit or cah inpati or emerg depart po or and who request electron copi of their discharg instruct ar provid it',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'ani elig hospit or cah that ha no request from patient or their agent for electron copi of discharg instruct dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'capabl exchang kei clinic inform for problem medic medic and diagnost test among provid of care and patient author entiti electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'perform at least on test of certifi ehr technolog capac electron exchang kei clinic inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'protect electron health inform creat or maintain by certifi ehr technolog through implement of appropri technic capabl',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'conduct or review secur risk analysi in accord with requir under cfr and implement secur updat as necessari and correct identifi secur defici as part of it risk manag process',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,42CFR_mu
'g stage menu set criteria for elig hospit or cah',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit or cah must meet five of follow object and associ on which must specifi in paragraph or of thi except that requir number of object and associ measur is reduc by hospit paragraph of thi section exclus specifi in thi paragraph',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'implement drug formulari check',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit or cah ha enabl thi function and ha access at least on intern or extern formulari for entir ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'record advanc direct for patient year old or older',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all uniqu patient year old or older admit elig hospit or cah inpati po indic of advanc direct statu record as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit or cah that admit no patient ag year old or older dure ehr report period',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'incorpor clinic lab test result into ehr as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi more than percent of all clinic lab test result order by author provid of elig hospit or cah for patient admit it inpati or emerg depart po and dure ehr report period whose result ar either in posit or neg or numer format ar incorpor in certifi ehr technolog as structur data',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'gener list of patient by specif condit us for qualiti reduct of or outreach',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi gener at least on report list patient of elig hospit or cah with specif condit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'us certifi ehr technolog identifi patient specif educ resourc and provid those resourc patient if appropri',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'more than percent of all uniqu patient admit elig hospit or cah inpati or emerg depart po or ar provid patient specif educ resourc',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit or cah who receiv patient from anoth set of care or provid of care or believ encount is relev should perform medic reconcili',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi elig hospit or cah perform medic reconcili for more than percent of transit of care in which patient is admit elig hospit or cah inpati or emerg depart po or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit or cah that transit their patient anoth set of care or provid of care or refer their patient anoth provid of care should provid summari care record for each transit of care or referr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'subject paragraph c of thi elig hospit or cah that transit or refer their patient anoth set of care or provid of care provid summari of care record for more than percent of transit of care and referr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'capabl submit electron data immun registri or immun inform system and actual submiss accord applic law and practic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'perform at least on test of certifi ehr technolog capac submit electron data immun registri and follow up submiss if test is success unless none of immun registri which elig hospit or cah submit such inform ha capac receiv inform electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'elig hospit or cah that administ no immun dure ehr report period or where no immun registri ha capac receiv inform electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
object,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'capabl submit electron data on report as requir by state or local law lab result public health agenc and actual submiss accord applic law and practic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'ii measur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'perform at least on test of certifi ehr technolog capac provid electron submiss of report lab result public health agenc and follow up submiss if test is success unless none of public health agenc which elig hospit or cah submit such inform ha capac receiv inform electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,42CFR_mu
'iii exclus in accord with paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
'no public health agenc which elig hospit or cah submit such inform ha capac receiv inform electron',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,42CFR_mu
