@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'a establish permit use disclosure such information limited datum set recipient consistent paragraph e 3 this section',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'datum use agreement not authorize limited datum set recipient to use further disclose information manner that violate requirement this subpart if do covered entity',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b establish who be permit to use receive limited datum set and',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c provide that limited datum set recipient will',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 not use or further disclose information other as permit permit datum use agreement as otherwise require law',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'2 use appropriate safeguard to prevent use disclosure information other as provide for by datum use agreement',no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,45CFRhipaa
'3 Report covered entity any use disclosure information not provide for by its datum use agreement which it become aware',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'4 ensure any agent include subcontractor whom it provide limited datum set agree same restriction condition that apply limited datum set recipient such information and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'5 not identify information contact individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii compliance',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a covered entity be not compliance standard paragraph e of this section covered entity know pattern activity practice limited datum set recipient that constitute material breach violation datum use agreement unless covered entity take reasonable step to cure breach end violation as applicable and if such step be unsuccessful',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'1 discontinue disclosure protected health information recipient and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 report problem Secretary',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b covered entity that that be limited datum set recipient violate datum use agreement be noncompliance standard implementation specification requirement paragraph e this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'f 1 Standard use disclosure for fundraise',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity entity use disclose business associate institutionally related foundation follow protected health information purpose raise fund its own benefit authorization meet requirement § 164.508',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i demographic information relate individual and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii date health care provide individual',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'2 implementation specification fundraising requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i the covered entity not use disclose protected health information fundraise purpose as otherwise permit paragraph f 1 this section unless statement require § 164.520 b 1 iii b be include covered entity notice',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii covered entity include any fundraising material it send individual this paragraph description how individual opt receive any further fundraise communication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii covered entity make reasonable effort to ensure that individual who decide to opt receive future fundraise communication be not send such communication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'g standard use disclosure underwriting related purpose',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if health plan receive protected heath information purpose underwriting premium rating other activity relate creation renewal replacement contract health insurance health benefit if such health insurance health benefit be not place health plan such health plan plan not use disclose such protected health information any other purpose as be require law',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'h 1 Standard verification requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'prior to any disclosure permit this subpart covered entity must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i except with respect disclosure § 164.510 verify identity person request protected health information authority any such person to have access protected health information this subpart if identity any such authority such person be not know covered entity and',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,45CFRhipaa
'ii obtain any documentation statement representation whether oral write person request protected health information when such documentation statement representation be condition disclosure this subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'2 implementation specification Verification',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i condition disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'condition this subpart particular documentation statement representation person request protected health information covered entity rely if such reliance be reasonable circumstance documentation statement representation that they face meet applicable requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'a condition § 164.512 f 1 ii c be satisfy by administrative subpoena similar process by separate write statement that its face demonstrate that applicable requirement have be meet',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b documentation require § 164.512 i 2 be satisfy one more write statement provide that each each be appropriately date sign § 164.512 i 2 i v',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii identity public official',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity rely if such reliance be reasonable circumstance any the follow to verify identity when disclosure protected health information be public official person act public official',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'a if request be make person presentation agency identification badge other official credentials other proof government status',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b if request be write request be appropriate government letterhead or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c if disclosure be person act behalf public official write statement appropriate government letterhead that person be act government authority other evidence documentation agency contract service memorandum understanding purchase order that establish that person be act public official',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii Authority public official',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity rely if such reliance be reasonable circumstance any the follow to verify authority when disclosure protected health information be public official person act public official',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'a write statement legal authority which information be request if write statement be impracticable oral statement such legal authority',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b if request be make legal process warrant subpoena order other legal process issue grand jury judicial administrative tribunal be presume to constitute legal authority',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv exercise professional judgment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'verification requirement this paragraph be meet if covered entity entity rely exercise professional judgment make use disclosure accordance § 164.510 act good faith belief make disclosure accordance § 164.512 j',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'§ 164.520 Notice privacy practice protected health information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a Standard notice privacy practice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 right to notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'except as provide paragraph a 2 3 of this section individual have right adequate notice use disclosure protected health information that be make covered entity of individual rights covered entity legal duty respect protected health information',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'2 exception group health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i individual enrol group health plan have right to notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a group health plan if extent that such individual do not receive health benefit group health plan insurance contract health insurance issuer hmo or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b health insurance issuer hmo group health plan through which such individual receive they health benefit group health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii group health plan that that provide health benefit solely insurance contract health insurance issuer hmo that create receive protected health information summary health information as define § 164.504 a information on whether individual be participate group health plan be enrol in have disenroll health insurance issuer hmo offer plan must',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a maintain notice this section and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b provide such notice request any person',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'provision paragraph c 1 of this section do not apply such group health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii group health plan that that provide health benefit solely insurance contract health insurance issuer hmo do not create receive protected health information other summary health information as define § 164.504 a information on whether individual be participate group health plan be enrol in have disenroll health insurance issuer hmo offer plan be not require to maintain provide notice this section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'3 exception inmate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'inmate do not have right to notice this section requirement this section do not apply correctional institution that be covered entity',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b implementation specification content notice',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'1 required element',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'covered entity provide notice that that be write plain language that contain element require this paragraph',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'i header',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain follow statement header otherwise prominently display THIS NOTICE describe HOW MEDICAL INFORMATION ABOUT you MAY be USED DISCLOSED HOW you can get access to THIS INFORMATION',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'please REVIEW IT CAREFULLY',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii use disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notice contain',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'a description at least one example type use disclosure that covered entity be permit this subpart to make each follow purpose treatment payment health care operation',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b description each other purpose which cover entity entity be permit require this subpart to use disclose protected health information individual write authorization',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'c if use disclosure any purpose describe paragraph b 1 ii a b this section be prohibit materially limit other applicable law description such use disclosure reflect more stringent law as define § 160.202 this subchapter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'd each purpose describe paragraph b 1 ii a or b this section description include sufficient detail to place individual notice use disclosure that that be permit require this subpart other applicable law',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'e statement that other use disclosure be make only individual write authorization that individual revoke such authorization as provide § 164.508 b 5',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii separate statement certain use disclosure',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if covered entity intend to engage any follow activity description require paragraph b 1 ii a this section include separate statement as applicable that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
